IDMAEEDO;TIDO;NUDO;ENDO;SUENDO;SUDO;FEEMDO;FEER;MODO;TIMODO;TIDEVE;TIDEVEFE;TIDEVEHO;PPPRNE;TAMOPPPR;VANELI;FEEMLI;KOFULIDO;LILG;PRCT;NULIDO;FEERLI;SULIDO;BOSULIDO;LUVTLIDO;KOPRCT;UD01PR;NOKOZO;IDMAEDDO;NUSEPR;CAPRCO1;CAPRAD1;CAPREX1;UD02PR;CAPRCO2;CAPRAD2;CAPREX2;OCDO;OBDO;NOKOEN;ZOEN;DIEN;COMUNA;TIPR;NOKOPR;PFPR;FMPR;RUPR;MRPR;STFI1;STFI2;PRRG;KOPRTE;ENDOFI;UBICACION;OBSERVA;
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       16190.00000;           1.00000;      158662.00000;"15/09/2025";"PBV";"SI";0;"00001";"29/09/2025";"004";"006";"37";"PCA910BLAN001";"GL";"";     1653591.00000;"";          10.00000;           0.00000;           0.00000;"GL";          10.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"OLEO OPACO BLANCO GL.";"0002";"003";"01";"";          28.00000;          28.00000;1;"PCA910BLAN001";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";        5990.00000;           1.00000;       71880.00000;"15/09/2025";"PBV";"SI";0;"00002";"29/09/2025";"004";"006";"37";"PCA103MADPLU2";"GL";"";     1653592.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"VITRIFICANTE DE MADERA VITROPLUS 1/4";"0002";"003";"01";"";          38.25000;         153.00000;0;"PCA103MADPLU2";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       14490.00000;           1.00000;      852012.00000;"15/09/2025";"PBV";"SI";0;"00003";"29/09/2025";"004";"006";"37";"PCA106NEGR001";"GL";"";     1653593.00000;"";          60.00000;           0.00000;           0.00000;"GL";          60.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ANTICORROSIVO ESTRUCTURAL NEGRO GL.";"0002";"003";"01";"";         184.00000;         184.00000;1;"PCA106NEGR001";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       15990.00000;           1.00000;      156702.00000;"15/09/2025";"PBV";"SI";0;"00004";"29/09/2025";"004";"006";"37";"PCA108BLAN001";"GL";"";     1653594.00000;"";          10.00000;           0.00000;           0.00000;"GL";          10.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ESMALTE ANTICORROSIVO BLANCO GL";"0002";"003";"01";"";          80.00000;          80.00000;1;"PCA108BLAN001";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       15990.00000;           1.00000;      313404.00000;"15/09/2025";"PBV";"SI";0;"00005";"29/09/2025";"004";"006";"37";"PCA108NEGR001";"GL";"";     1653595.00000;"";          20.00000;           0.00000;           0.00000;"GL";          20.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ESMALTE ANTICORROSIVO NEGRO GL";"0002";"003";"01";"";         306.00000;         306.00000;1;"PCA108NEGR001";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";        4430.00000;           1.00000;       52097.00000;"15/09/2025";"PBV";"SI";0;"00006";"29/09/2025";"004";"006";"37";"PCA910BLANC02";"GL";"";     1653596.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"OLEO OPACO BLANCO 1/4 GL";"0002";"003";"01";"";           0.00000;           0.00000;0;"PCA910BLANC02";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       23178.00000;           1.00000;      113572.00000;"15/09/2025";"PBV";"SI";0;"00007";"29/09/2025";"004";"006";"37";"PCA929BOSC06";"GL";"";     1653597.00000;"";          20.00000;           0.00000;           0.00000;"BD";           5.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"LATEX SUPER 929 BASE OSCURA 4 GALONES";"0001";"003";"01";"";          12.00000;           3.00000;1;"PCA929BOSC06";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       20600.00000;           1.00000;      403760.00000;"15/09/2025";"PBV";"SI";0;"00008";"29/09/2025";"004";"006";"37";"RCM0020108";"04";"";     1653598.00000;"";          20.00000;           0.00000;           0.00000;"04";          20.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"F - ROJO OXIDO";"";"005";"";"";          27.00000;          27.00000;0;"RCM0020108";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       13253.00000;           1.00000;      259759.00000;"15/09/2025";"PBV";"SI";0;"00009";"29/09/2025";"004";"006";"37";"RCM0020107";"04";"";     1653599.00000;"";          20.00000;           0.00000;           0.00000;"04";          20.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"E - AZUL";"";"005";"";"";           6.00000;           6.00000;0;"RCM0020107";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       11115.00000;           1.00000;      871416.00000;"15/09/2025";"PBV";"SI";0;"00010";"29/09/2025";"004";"006";"37";"RCM0020111";"04";"";     1653600.00000;"";          80.00000;           0.00000;           0.00000;"04";          80.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"B - NEGRO";"";"005";"";"";          49.00000;          49.00000;0;"RCM0020111";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       21209.00000;           1.00000;     1662786.00000;"15/09/2025";"PBV";"SI";0;"00011";"29/09/2025";"004";"006";"37";"RCM0020100";"04";"";     1653601.00000;"";          80.00000;           0.00000;           0.00000;"04";          80.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"KX - BLANCO";"";"005";"";"";          51.00000;          51.00000;0;"RCM0020100";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       26425.00000;           1.00000;      517930.00000;"15/09/2025";"PBV";"SI";0;"00012";"29/09/2025";"004";"006";"37";"RCM0020102";"04";"";     1653602.00000;"";          20.00000;           0.00000;           0.00000;"04";          20.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"R - ROJO";"";"005";"";"";          18.00000;          18.00000;0;"RCM0020102";"";"";"";
      515946.00000;"NVV";"0000425839";"13732";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       55000.00000;           1.00000;      323400.00000;"15/09/2025";"PBV";"SI";0;"00013";"29/09/2025";"004";"006";"37";"PCA106NEGRO06";"GL";"";     1653603.00000;"";          24.00000;           0.00000;           0.00000;"BD";           6.00000;           0.00000;           0.00000;"1204607";"CAUPOLICAN N957, TEMUCO";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ANTICORROSIVO ESTRUCTURAL NEGRO 4 GALONES.";"0002";"003";"01";"";          72.00000;          18.00000;0;"PCA106NEGRO06";"";"";"";
      515850.00000;"NVV";"0000425820";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       55000.00000;           1.00000;      522500.00000;"12/09/2025";"LGM";"SI";0;"00001";"26/09/2025";"004";"006";"36";"PCA106ROJO006";"GL";"";     1653237.00000;"";          40.00000;           0.00000;           0.00000;"BD";          10.00000;           0.00000;           0.00000;"1203419";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ANTICORROSIVO ROJO 4 GALONES.";"0002";"003";"01";"";         108.00000;          27.00000;0;"PCA106ROJO006";"";"";"";
      515850.00000;"NVV";"0000425820";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       49990.00000;           1.00000;      474905.00000;"12/09/2025";"LGM";"SI";0;"00002";"26/09/2025";"004";"006";"36";"PCA907NEGRO06";"GL";"";     1653238.00000;"";          40.00000;           0.00000;           0.00000;"BD";          10.00000;           0.00000;           0.00000;"1203419";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ZINC ACRYL NEGRO 4 GALONES";"0001";"003";"01";"";         144.00000;          36.00000;1;"PCA907NEGRO06";"";"";"";
      515852.00000;"NVV";"0000425821";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       11090.00000;           1.00000;       84284.00000;"12/09/2025";"LGM";"SI";0;"00001";"26/09/2025";"004";"006";"36";"PCA921GRISOS1";"GL";"";     1653249.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"1203164";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"FIBROCOPPER GRIS OSCURO GL";"0005";"003";"";"";          61.00000;          61.00000;0;"PCA921GRISOS1";"";"";"";
      515852.00000;"NVV";"0000425821";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       13990.00000;           1.00000;      159486.00000;"12/09/2025";"LGM";"SI";0;"00002";"26/09/2025";"004";"006";"36";"PANES930BL001";"GL";"";     1653250.00000;"";          12.00000;           0.00000;           0.00000;"GL";          12.00000;           0.00000;           0.00000;"1203164";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ESMALTE AL AGUA 930 BLANCO  GL";"0001";"003";"01";"";          37.00000;          37.00000;1;"PANESM930001";"";"";"";
      515852.00000;"NVV";"0000425821";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       16700.00000;           1.00000;      126920.00000;"12/09/2025";"LGM";"SI";0;"00003";"26/09/2025";"004";"006";"36";"PCA904BLAN001";"GL";"";     1653251.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"1203164";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"OLEO SEMI BRILLO BLANCO GL.";"0002";"003";"01";"";          51.00000;          51.00000;1;"PCA904BLAN001";"";"";"";
      515852.00000;"NVV";"0000425821";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       49990.00000;           1.00000;      189962.00000;"12/09/2025";"LGM";"SI";0;"00005";"26/09/2025";"004";"006";"36";"PCA907BLAN056";"GL";"";     1653254.00000;"";          16.00000;           0.00000;           0.00000;"BD";           4.00000;           0.00000;           0.00000;"1203164";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ZINC ACRYL BLANCO 4 GALONES";"0001";"003";"01";"";          84.00000;          21.00000;1;"PCA907BLAN056";"";"";"";
      515852.00000;"NVV";"0000425821";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       39000.00000;           1.00000;      222300.00000;"12/09/2025";"LGM";"SI";0;"00006";"26/09/2025";"004";"006";"36";"PCA904BASIN06";"GL";"";     1653346.00000;"";          24.00000;           0.00000;           0.00000;"BD";           6.00000;           0.00000;           0.00000;"1203164";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"OLEO SEMIBRILLO BASE OSCURA 4 GALONES";"0002";"003";"";"";          68.00000;          17.00000;1;"PCA904BASIN06";"";"";"";
      515858.00000;"NVV";"0000425823";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       15990.00000;           1.00000;      364572.00000;"12/09/2025";"LGM";"SI";0;"00001";"26/09/2025";"004";"006";"36";"PCA108NEGR001";"GL";"";     1653261.00000;"";          24.00000;           0.00000;           0.00000;"GL";          24.00000;           0.00000;           0.00000;"1203849";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ESMALTE ANTICORROSIVO NEGRO GL";"0002";"003";"01";"";         306.00000;         306.00000;1;"PCA108NEGR001";"";"";"";
      515858.00000;"NVV";"0000425823";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       59990.00000;           1.00000;      341943.00000;"12/09/2025";"LGM";"SI";0;"00002";"26/09/2025";"004";"006";"36";"PCA960ECOPBL5";"GL";"";     1653262.00000;"";          30.00000;           0.00000;           0.00000;"BD";           6.00000;           0.00000;           0.00000;"1203849";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ESMALTE AL AGUA COPPER 960 BLANCO 5 GALONES.";"0001";"003";"";"";         500.00000;         100.00000;1;"PCA960ECOPBL5";"";"";"";
      515859.00000;"NVV";"0000425824";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       16190.00000;           1.00000;      184566.00000;"12/09/2025";"LGM";"SI";0;"00001";"26/09/2025";"004";"006";"36";"PCA910BLAN001";"GL";"";     1653263.00000;"";          12.00000;           0.00000;           0.00000;"GL";          12.00000;           0.00000;           0.00000;"1204294";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"OLEO OPACO BLANCO GL.";"0002";"003";"01";"";          28.00000;          28.00000;1;"PCA910BLAN001";"";"";"";
      515865.00000;"NVV";"0000425825";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       19865.00000;           1.00000;      715140.00000;"12/09/2025";"LGM";"SI";0;"00002";"26/09/2025";"004";"006";"36";"PCA900CONBL06";"GL";"";     1653272.00000;"";         144.00000;           0.00000;           0.00000;"BD";          36.00000;           0.00000;           0.00000;"1204477";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"LATEX CONSTRUCCION BLANCO 4 GALONES";"0001";"003";"";"";         364.00000;          91.00000;0;"PCA900CONBL06";"";"";"";
      515865.00000;"NVV";"0000425825";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       11090.00000;           1.00000;       84284.00000;"12/09/2025";"LGM";"SI";0;"00003";"26/09/2025";"004";"006";"36";"PCA921CASA001";"GL";"";     1653273.00000;"";           8.00000;           0.00000;           0.00000;"GL";           8.00000;           0.00000;           0.00000;"1204477";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"FIBROCOPPER CASA MAQUINA GL";"0005";"003";"01";"";          44.00000;          44.00000;0;"PCA921CASA001";"";"";"";
      515865.00000;"NVV";"0000425825";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";        8421.00000;           1.00000;       32000.00000;"12/09/2025";"LGM";"SI";0;"00004";"26/09/2025";"004";"006";"36";"PCA929BOSC01";"GL";"";     1653274.00000;"";           4.00000;           0.00000;           0.00000;"GL";           4.00000;           0.00000;           0.00000;"1204477";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"LATEX EXTRA PLUS 929 BASE OSCURA GL.";"0001";"003";"01";"";           0.00000;           0.00000;1;"PCA929BOSC01";"";"";"";
      515865.00000;"NVV";"0000425825";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       15990.00000;           1.00000;      243048.00000;"12/09/2025";"LGM";"SI";0;"00005";"26/09/2025";"004";"006";"36";"PCA108BLAN001";"GL";"";     1653275.00000;"";          16.00000;           0.00000;           0.00000;"GL";          16.00000;           0.00000;           0.00000;"1204477";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ESMALTE ANTICORROSIVO BLANCO GL";"0002";"003";"01";"";          80.00000;          80.00000;1;"PCA108BLAN001";"";"";"";
      515865.00000;"NVV";"0000425825";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";        8990.00000;           1.00000;      102486.00000;"12/09/2025";"LGM";"SI";0;"00006";"26/09/2025";"004";"006";"36";"PCASMARTBO001";"GL";"";     1653276.00000;"";          12.00000;           0.00000;           0.00000;"GL";          12.00000;           0.00000;           0.00000;"1204477";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"SMART COPPER SANTINADO BASE OSCURA GL.";"0005";"003";"01";"";           3.00000;           3.00000;1;"PCASMARTBO001";"";"";"";
      515865.00000;"NVV";"0000425825";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";       26118.00000;           1.00000;      148873.00000;"12/09/2025";"LGM";"SI";0;"00007";"26/09/2025";"004";"006";"36";"PCA912IMPTEX6";"GL";"";     1653277.00000;"";          24.00000;           0.00000;           0.00000;"BD";           6.00000;           0.00000;           0.00000;"1204477";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"IMPRIMANTE BLANCO 4 GALONES";"0005";"003";"01";"";          92.00000;          23.00000;0;"PCA912IMPTEX6";"";"";"";
      515865.00000;"NVV";"0000425825";"14067";"";"004";"12/09/2025";"26/09/2025";"$";"N";"";"26/09/2025";"";        4370.00000;           1.00000;       49818.00000;"12/09/2025";"LGM";"SI";0;"00008";"26/09/2025";"004";"006";"36";"PCA106NEGRO02";"GL";"";     1653278.00000;"";           3.00000;           0.00000;           0.00000;"04";          12.00000;           0.00000;           0.00000;"1204477";"AV.ALEMANIA 1120, LOS ANGELES";"ELECTROCOM S.A.";"";"CAUPOLICAN NRO. 957";"TEMUCO";"FPN";"ANTICORROISIVO ESTRUCTURAL NEGRO 1/4";"0002";"003";"01";"";          44.00000;         176.00000;1;"PCA106NEGRO02";"";"";"";
      515976.00000;"NVV";"0000425846";"76007713-5";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       68000.00000;           1.00000;     1020000.00000;"15/09/2025";"004";"SI";0;"00001";"29/09/2025";"004";"006";"37";"PCA922SW76416";"GL";"";     1653709.00000;"";          60.00000;           0.00000;           0.00000;"BD";          15.00000;           0.00000;           0.00000;"13977";"RETIRA CLIENTE";"CONSTRUCTORA R & R  LIMITADA";"";"MANUEL BULNES 815 OF 307";"TEMUCO";"FPN";"ESMALTE SINTETICO SW 7641 4 GALONES";"0002";"003";"";"";           0.00000;           0.00000;0;"PCA922SW76416";"";"";"";
      510880.00000;"NVV";"0000425470";"76076885-5";"";"004";"12/08/2025";"25/08/2025";"$";"N";"";"25/08/2025";"";       32000.00000;           1.00000;     2304000.00000;"12/08/2025";"004";"SI";0;"00001";"25/08/2025";"004";"006";"38";"PCAESMALEXCES";"GL";"";     1636865.00000;"";         288.00000;           0.00000;         144.00000;"BD";          72.00000;           0.00000;          36.00000;"26942";"OCUPAR MISMOS ENVASES, SOLO TAPAS NUEVAS / PARCELA 20 LOTEO SERVUS 20, PUERTO VARAS";"EASYWOOD S.A.";"";"PARQUE IVIAN, PARCELA 102";"PUERTO VARAS";"FPN";"ESMALTE AL AGUA  EXCESO";"0001";"003";"";"";         144.00000;          36.00000;1;"PCAESMEXCESOL";"";"";"";
      515890.00000;"NVV";"0000425828";"76117129-1";"";"004";"15/09/2025";"29/09/2025";"$";"N";"";"29/09/2025";"";       40990.00000;           1.00000;      860790.00000;"15/09/2025";"PCH";"SI";0;"00001";"29/09/2025";"004";"006";"37";"PCASPSNEGR006";"GL";"";     1653323.00000;"";          84.00000;           0.00000;          64.00000;"BD";          21.00000;           0.00000;          16.00000;"20535";"RUTA S-30 07724 CAMINO LABRANZA - TEMUCO FONO 45-3208806";"CONSTRUCTORA SANTA MAGDALENA SPA";"";"RUTA S-30 07724 CAMINO LABRANZA TEMUCO";"TEMUCO";"FPN";"ESMALTE AGUA SMART COPPER NEGRO 4 GALONES";"0001";"003";"";"";           0.00000;           0.00000;1;"PCASPSNEGR006";"";"";"";
      516175.00000;"NVV";"0000425854";"76130710-K";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       30750.00000;           1.00000;      184500.00000;"16/09/2025";"004";"SI";0;"00001";"30/09/2025";"004";"006";"37";"PCA912SW63856";"GL";"";     1654600.00000;"";          24.00000;           0.00000;           0.00000;"BD";           6.00000;           0.00000;           0.00000;"P02368";"BODEGA PRODUCTO TERMINADO PANAMERICANA SUR KM 649 LAUTARO  +56-45-2535044";"SOC.COMERC.Y AISLANTE SUR POL LTDA";"";"PANAMERICANA SUR KM.649 LA CANTERA LOTE 4 C";"LAUTARO";"FPN";"TEXTU EIFS G-10 SW 6385 4 GALONES";"0004";"003";"";"";           0.00000;           0.00000;0;"PCA912SW63856";"";"";"";
      516172.00000;"NVV";"0000425853";"76148504-0";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       43240.00000;           1.00000;       43240.00000;"16/09/2025";"004";"SI";0;"00001";"30/09/2025";"004";"006";"37";"PCA930SW70046";"GL";"";     1654599.00000;"";           4.00000;           0.00000;           0.00000;"BD";           1.00000;           0.00000;           0.00000;"58061";"POST VENTA COND. AITUE";"CONSTRUCTORA DEL BOSQUE LTDA";"";"A.BELLO NRO. 248 OF. 2";"TEMUCO";"FPN";"ESMALTE AL AGUA 930 SW-7004 4 GALONES";"0001";"003";"";"";           0.00000;           0.00000;0;"PCA930SW70046";"";"";"";
      516246.00000;"NVV";"0000425856";"76449539-k";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       29750.00000;           1.00000;     1338750.00000;"16/09/2025";"HUD";"SI";0;"00001";"30/09/2025";"004";"006";"36";"PCA912CO85266";"GL";"";     1654864.00000;"";         180.00000;           0.00000;           0.00000;"BD";          45.00000;           0.00000;           0.00000;"20726";"CAUTIVERIO FELIX 1245 - CONCEPCION OBRA PEUMAYEN CAMINO LOMAS DE SAN SEBASTIAN";"CONSTRUCTORA PDP SPA";"";"Cauteiverio Feliz 1245 Conjunto Paicavi Brasil";"CONCEPCION";"FPN";"TEXTU EIFS G-25 COD 8526 4 GALONES";"0004";"003";"";"";           0.00000;           0.00000;0;"PCA912CO85266";"";"";"";
      516246.00000;"NVV";"0000425856";"76449539-k";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       29750.00000;           1.00000;     2380000.00000;"16/09/2025";"HUD";"SI";0;"00002";"30/09/2025";"004";"006";"36";"PCA912CO87826";"GL";"";     1654865.00000;"";         320.00000;           0.00000;           0.00000;"BD";          80.00000;           0.00000;           0.00000;"20726";"CAUTIVERIO FELIX 1245 - CONCEPCION OBRA PEUMAYEN CAMINO LOMAS DE SAN SEBASTIAN";"CONSTRUCTORA PDP SPA";"";"Cauteiverio Feliz 1245 Conjunto Paicavi Brasil";"CONCEPCION";"FPN";"TEXTU EIFS G-25 COD 8782 4 GALONES";"0004";"003";"";"";           0.00000;           0.00000;0;"PCA912CO87826";"";"";"";
      516247.00000;"NVV";"0000425857";"76449539-k";"";"004";"16/09/2025";"30/09/2025";"$";"N";"";"30/09/2025";"";       14880.00000;           1.00000;      535680.00000;"16/09/2025";"HUD";"SI";0;"00001";"30/09/2025";"004";"006";"36";"PCA925EIFSAD5";"GL";"";     1654866.00000;"";         180.00000;           0.00000;           0.00000;"BD";          36.00000;           0.00000;           0.00000;"20550";"CAUTIVERIO FELIX 1245 CONCEPCION
CAMINO LAS MONJAS SECTOR LOMAS DE SAN ANDRES, CONCEPCION";"CONSTRUCTORA PDP SPA";"";"Cauteiverio Feliz 1245 Conjunto Paicavi Brasil";"CONCEPCION";"FPN";"PASTA ADHESIVA EIFS AD 5 GALONES";"";"003";"";"";          10.00000;           2.00000;0;"PCA925EIFSAD5";"";"";"";
      516455.00000;"NVV";"0000425872";"76531654-5";"";"004";"22/09/2025";"02/10/2025";"$";"N";"";"02/10/2025";"";       21160.00000;           1.00000;       84640.00000;"22/09/2025";"CLC";"SI";0;"00001";"02/10/2025";"004";"006";"38";"PCA922BLAN001";"GL";"";     1655532.00000;"";           4.00000;           0.00000;           0.00000;"GL";           4.00000;           0.00000;           0.00000;"";"PICARTE 2479 - VALDIVIA";"FERROSUR CHILE SPA";"";"AV. RAMON PICARTE 2479";"VALDIVIA";"FPN";"ESMALTE SINTETICO BLANCO GL.";"0002";"003";"01";"";          75.99900;          75.99900;1;"PCA922BLAN001";"";"";"";
      516455.00000;"NVV";"0000425872";"76531654-5";"";"004";"22/09/2025";"02/10/2025";"$";"N";"";"02/10/2025";"";       21160.00000;           1.00000;       84640.00000;"22/09/2025";"CLC";"SI";0;"00002";"02/10/2025";"004";"006";"38";"PCA922NEGRO01";"GL";"";     1655533.00000;"";           4.00000;           0.00000;           0.00000;"GL";           4.00000;           0.00000;           0.00000;"";"PICARTE 2479 - VALDIVIA";"FERROSUR CHILE SPA";"";"AV. RAMON PICARTE 2479";"VALDIVIA";"FPN";"ESMALTE SINTETICO NEGRO GL.";"0002";"003";"01";"";         117.00000;         117.00000;0;"PCA922NEGRO01";"";"";"";
